loan_id,user_id,loan_amount,interest_rate,loan_status
L15427,U7739,6806,0.12,paid
L15428,U7739,5484,0.12,paid
L15429,U7740,9380,0.15,paid
L15430,U7740,3613,0.15,paid
L15431,U7741,7573,0.12,default
L15432,U7741,5467,0.12,paid
L15433,U7742,9277,0.15,paid
L15434,U7742,1834,0.1,paid
L15435,U7743,3797,0.1,paid
L15436,U7744,4229,0.15,default
L15437,U7745,3502,0.12,default
L15438,U7746,8179,0.12,paid
L15439,U7746,4719,0.1,paid
L15440,U7747,5855,0.12,paid
L15441,U7747,5283,0.1,paid
L15442,U7747,1621,0.1,paid
L15443,U7748,8417,0.12,paid
L15444,U7749,6397,0.12,paid
L15445,U7749,9282,0.1,default
L15446,U7749,4068,0.1,paid
L15447,U7750,2528,0.1,default
L15448,U7750,2675,0.12,default
L15449,U7751,4028,0.12,paid
L15450,U7752,5100,0.12,paid
L15451,U7753,5048,0.12,paid
L15452,U7753,5073,0.12,default
L15453,U7753,8151,0.12,paid
L15454,U7754,1639,0.12,paid
L15455,U7754,6774,0.1,paid
L15456,U7754,8928,0.1,default
L15457,U7755,1101,0.1,paid
L15458,U7755,8397,0.1,paid
L15459,U7755,7212,0.12,paid
L15460,U7756,7951,0.1,paid
L15461,U7756,1743,0.1,paid
L15462,U7757,5987,0.15,paid
L15463,U7757,6320,0.12,paid
L15464,U7757,9927,0.15,paid
L15465,U7758,7529,0.12,default
L15466,U7758,6923,0.12,paid
L15467,U7759,1656,0.15,paid
L15468,U7759,1760,0.12,default
L15469,U7759,5240,0.12,paid
L15470,U7760,3014,0.15,paid
L15471,U7760,2009,0.1,paid
L15472,U7761,6582,0.15,paid
L15473,U7761,3329,0.15,paid
L15474,U7761,7796,0.15,paid
L15475,U7762,9428,0.12,paid
L15476,U7763,9180,0.15,paid
L15477,U7764,5885,0.1,default
L15478,U7764,3550,0.15,paid
L15479,U7765,6997,0.1,default
L15480,U7766,4212,0.15,paid
L15481,U7766,2253,0.15,paid
L15482,U7766,7795,0.1,paid
L15483,U7767,4623,0.12,paid
L15484,U7768,6222,0.1,paid
L15485,U7768,5903,0.15,paid
L15486,U7769,2518,0.15,default
L15487,U7769,9460,0.15,default
L15488,U7769,4636,0.15,paid
L15489,U7770,4965,0.15,default
L15490,U7770,2668,0.15,default
L15491,U7770,6156,0.1,default
L15492,U7771,2517,0.15,paid
L15493,U7771,4969,0.1,paid
L15494,U7771,3300,0.12,paid
L15495,U7772,9313,0.12,default
L15496,U7772,8883,0.12,paid
L15497,U7773,8879,0.1,paid
L15498,U7773,8800,0.15,paid
L15499,U7774,9358,0.12,default
L15500,U7774,7292,0.1,paid
L15501,U7774,8482,0.15,default
L15502,U7775,3000,0.15,default
L15503,U7776,4156,0.12,paid
L15504,U7777,7443,0.15,paid
L15505,U7778,3270,0.12,paid
L15506,U7778,1355,0.12,paid
L15507,U7779,3190,0.12,paid
L15508,U7779,6918,0.1,paid
L15509,U7779,1433,0.1,paid
L15510,U7780,6938,0.12,paid
L15511,U7781,1326,0.15,paid
L15512,U7781,6942,0.12,paid
L15513,U7782,1126,0.12,paid
L15514,U7783,6747,0.15,paid
L15515,U7784,4501,0.12,paid
L15516,U7785,9794,0.1,paid
L15517,U7785,8531,0.15,default
L15518,U7785,3080,0.12,paid
L15519,U7786,2627,0.1,paid
L15520,U7787,4215,0.15,default
L15521,U7787,4215,0.12,paid
L15522,U7788,6471,0.15,paid
L15523,U7788,9137,0.1,paid
L15524,U7789,3191,0.15,paid
L15525,U7789,7973,0.1,paid
L15526,U7790,3236,0.12,paid
L15527,U7790,1469,0.12,paid
L15528,U7791,9848,0.12,paid
L15529,U7792,3099,0.15,paid
L15530,U7793,4968,0.1,paid
L15531,U7793,3488,0.1,paid
L15532,U7793,2976,0.1,paid
L15533,U7794,7826,0.15,paid
L15534,U7795,5610,0.15,default
L15535,U7796,5409,0.1,paid
L15536,U7796,9982,0.15,paid
L15537,U7797,2220,0.12,paid
L15538,U7797,2464,0.15,default
L15539,U7798,5455,0.12,paid
L15540,U7798,4419,0.1,paid
L15541,U7798,3061,0.15,paid
L15542,U7799,9779,0.15,paid
L15543,U7800,5241,0.12,paid
L15544,U7800,8629,0.12,default
L15545,U7800,1856,0.12,paid
L15546,U7801,6931,0.15,paid
L15547,U7801,3126,0.12,paid
L15548,U7802,8972,0.15,paid
L15549,U7802,7460,0.15,paid
L15550,U7803,9092,0.12,paid
L15551,U7803,3566,0.15,paid
L15552,U7803,5964,0.12,paid
L15553,U7804,2239,0.15,paid
L15554,U7804,2758,0.1,paid
L15555,U7805,4164,0.12,paid
L15556,U7805,7080,0.1,paid
L15557,U7806,5037,0.12,paid
L15558,U7806,9750,0.12,paid
L15559,U7807,7085,0.12,paid
L15560,U7808,1624,0.1,paid
L15561,U7808,7761,0.1,paid
L15562,U7808,4168,0.1,paid
L15563,U7809,3236,0.12,paid
L15564,U7810,3737,0.15,paid
L15565,U7810,4942,0.1,paid
L15566,U7811,6869,0.15,paid
L15567,U7811,8475,0.1,paid
L15568,U7812,5006,0.15,paid
L15569,U7813,9309,0.15,paid
L15570,U7814,8523,0.1,default
L15571,U7814,5576,0.12,paid
L15572,U7815,2019,0.12,default
L15573,U7815,6337,0.15,paid
L15574,U7815,3178,0.12,paid
L15575,U7816,8814,0.12,paid
L15576,U7816,2298,0.15,paid
L15577,U7816,2081,0.12,paid
L15578,U7817,1543,0.15,default
L15579,U7817,3435,0.1,default
L15580,U7817,4844,0.1,paid
L15581,U7818,5833,0.12,default
L15582,U7818,2981,0.12,paid
L15583,U7819,1591,0.1,default
L15584,U7820,2336,0.12,paid
L15585,U7820,4409,0.15,paid
L15586,U7821,3757,0.1,paid
L15587,U7821,5455,0.15,default
L15588,U7821,6611,0.1,default
L15589,U7822,4619,0.12,paid
L15590,U7822,7532,0.15,paid
L15591,U7822,4021,0.1,paid
L15592,U7823,6234,0.1,paid
L15593,U7823,7561,0.1,paid
L15594,U7823,2571,0.12,paid
L15595,U7824,5886,0.12,paid
L15596,U7825,7344,0.15,paid
L15597,U7825,3528,0.1,paid
L15598,U7826,7994,0.12,paid
L15599,U7826,4404,0.15,paid
L15600,U7827,5166,0.12,paid
L15601,U7827,5053,0.15,paid
L15602,U7828,4541,0.15,default
L15603,U7829,4036,0.1,paid
L15604,U7830,5029,0.1,paid
L15605,U7830,7716,0.15,paid
L15606,U7830,3976,0.12,paid
L15607,U7831,3619,0.15,default
L15608,U7831,7283,0.12,paid
L15609,U7831,4291,0.12,default
L15610,U7832,8090,0.15,paid
L15611,U7832,3488,0.15,paid
L15612,U7833,2599,0.12,paid
L15613,U7833,7991,0.15,paid
L15614,U7834,5928,0.12,paid
L15615,U7834,3616,0.15,paid
L15616,U7835,8544,0.15,paid
L15617,U7836,5141,0.12,paid
L15618,U7836,6241,0.1,paid
L15619,U7836,4406,0.15,paid
L15620,U7837,1090,0.1,paid
L15621,U7837,6534,0.1,default
L15622,U7838,3080,0.12,paid
L15623,U7838,3751,0.12,paid
L15624,U7838,4404,0.15,paid
L15625,U7839,7614,0.1,paid
L15626,U7839,3408,0.12,paid
L15627,U7839,7640,0.15,paid
L15628,U7840,5941,0.12,paid
L15629,U7840,8363,0.1,paid
L15630,U7840,6252,0.15,paid
L15631,U7841,3407,0.15,paid
L15632,U7841,1291,0.1,paid
L15633,U7841,2547,0.15,default
L15634,U7842,5530,0.1,paid
L15635,U7842,5694,0.15,paid
L15636,U7843,3246,0.1,default
L15637,U7843,8043,0.15,paid
L15638,U7844,3655,0.1,paid
L15639,U7845,4031,0.1,paid
L15640,U7846,8045,0.1,paid
L15641,U7846,8400,0.1,paid
L15642,U7847,6031,0.15,paid
L15643,U7848,3372,0.15,default
L15644,U7848,8415,0.15,paid
L15645,U7848,5065,0.15,default
L15646,U7849,2733,0.1,default
L15647,U7849,3318,0.15,default
L15648,U7850,6296,0.15,paid
L15649,U7851,5135,0.1,paid
L15650,U7851,2050,0.15,paid
L15651,U7852,4227,0.12,paid
L15652,U7852,1690,0.1,paid
L15653,U7853,9157,0.1,default
L15654,U7853,4855,0.15,paid
L15655,U7854,9417,0.15,paid
L15656,U7854,3288,0.12,paid
L15657,U7855,4719,0.15,paid
L15658,U7855,7676,0.12,paid
L15659,U7855,3819,0.15,paid
L15660,U7856,3224,0.15,paid
L15661,U7856,3531,0.1,default
L15662,U7856,1419,0.1,paid
L15663,U7857,4515,0.15,default
L15664,U7857,5115,0.12,paid
L15665,U7857,5452,0.12,paid
L15666,U7858,4657,0.15,paid
L15667,U7858,8031,0.12,paid
L15668,U7858,8441,0.15,paid
L15669,U7859,7901,0.15,paid
L15670,U7859,2396,0.1,paid
L15671,U7860,4814,0.12,paid
L15672,U7860,9975,0.12,paid
L15673,U7860,2089,0.1,paid
L15674,U7861,5879,0.1,default
L15675,U7861,7618,0.15,paid
L15676,U7862,2742,0.15,default
L15677,U7863,4532,0.15,paid
L15678,U7863,1556,0.1,paid
L15679,U7863,3194,0.1,paid
L15680,U7864,4020,0.15,paid
L15681,U7865,9925,0.1,paid
L15682,U7865,7056,0.12,paid
L15683,U7865,6552,0.12,paid
L15684,U7866,7537,0.12,paid
L15685,U7866,4947,0.15,paid
L15686,U7867,3561,0.15,paid
L15687,U7868,4590,0.1,default
L15688,U7869,9079,0.12,paid
L15689,U7869,6951,0.1,paid
L15690,U7870,6988,0.12,paid
L15691,U7871,6257,0.15,paid
L15692,U7872,7312,0.12,paid
L15693,U7872,8732,0.12,paid
L15694,U7872,7861,0.15,paid
L15695,U7873,6529,0.1,paid
L15696,U7874,6647,0.15,paid
L15697,U7874,6548,0.12,paid
L15698,U7875,2170,0.1,paid
L15699,U7875,2874,0.1,paid
L15700,U7875,4324,0.15,paid
L15701,U7876,8659,0.1,default
L15702,U7876,4687,0.12,paid
L15703,U7876,2210,0.1,paid
L15704,U7877,7071,0.12,paid
L15705,U7877,4170,0.15,paid
L15706,U7878,1886,0.1,paid
L15707,U7879,6537,0.1,paid
L15708,U7879,3193,0.15,paid
L15709,U7880,1580,0.12,paid
L15710,U7880,4530,0.15,paid
L15711,U7880,2774,0.1,paid
L15712,U7881,1917,0.1,paid
L15713,U7881,4067,0.1,paid
L15714,U7882,5678,0.15,paid
L15715,U7882,5294,0.1,paid
L15716,U7883,8815,0.15,paid
L15717,U7884,6474,0.15,paid
L15718,U7885,5083,0.15,paid
L15719,U7885,2098,0.12,paid
L15720,U7886,4499,0.12,paid
L15721,U7886,4387,0.1,paid
L15722,U7886,8425,0.1,paid
L15723,U7887,6426,0.15,default
L15724,U7887,4738,0.1,paid
L15725,U7887,9807,0.12,default
L15726,U7888,2821,0.1,default
L15727,U7888,1776,0.1,paid
L15728,U7889,8313,0.12,paid
L15729,U7889,5773,0.15,default
L15730,U7889,5931,0.12,paid
L15731,U7890,7939,0.12,paid
L15732,U7890,9321,0.15,default
L15733,U7891,1600,0.15,paid
L15734,U7891,2968,0.12,paid
L15735,U7891,6414,0.15,paid
L15736,U7892,1948,0.1,paid
L15737,U7892,5078,0.1,paid
L15738,U7892,2157,0.1,paid
L15739,U7893,6519,0.1,paid
L15740,U7893,2736,0.15,paid
L15741,U7893,1650,0.1,paid
L15742,U7894,1892,0.12,default
L15743,U7894,6694,0.1,default
L15744,U7894,3964,0.1,default
L15745,U7895,1616,0.1,paid
L15746,U7896,9561,0.15,paid
L15747,U7896,5366,0.15,paid
L15748,U7897,1047,0.12,paid
L15749,U7898,8488,0.1,paid
L15750,U7898,9322,0.15,default
L15751,U7899,6491,0.12,paid
L15752,U7900,8646,0.15,paid
L15753,U7900,7443,0.12,default
L15754,U7900,5037,0.12,paid
L15755,U7901,7213,0.12,paid
L15756,U7901,6831,0.12,paid
L15757,U7901,1934,0.15,paid
L15758,U7902,5576,0.1,paid
L15759,U7902,7825,0.15,paid
L15760,U7902,5982,0.12,paid
L15761,U7903,4114,0.12,paid
L15762,U7904,9564,0.15,paid
L15763,U7904,2681,0.15,paid
L15764,U7904,4364,0.15,paid
L15765,U7905,9053,0.15,paid
L15766,U7905,6336,0.1,paid
L15767,U7906,8317,0.1,paid
L15768,U7906,9347,0.12,default
L15769,U7907,6574,0.1,paid
L15770,U7907,9276,0.12,paid
L15771,U7908,1595,0.1,paid
L15772,U7908,2594,0.1,paid
L15773,U7908,8580,0.15,default
L15774,U7909,9452,0.1,paid
L15775,U7909,8872,0.15,paid
L15776,U7910,9484,0.1,paid
L15777,U7910,2626,0.1,paid
L15778,U7911,6623,0.15,default
L15779,U7911,3865,0.15,paid
L15780,U7912,4021,0.1,default
L15781,U7913,7885,0.12,paid
L15782,U7914,2776,0.15,default
L15783,U7914,6640,0.12,paid
L15784,U7914,2093,0.15,paid
L15785,U7915,4110,0.15,paid
L15786,U7915,4145,0.15,default
L15787,U7915,2426,0.1,paid
L15788,U7916,1232,0.15,paid
L15789,U7916,8399,0.15,paid
L15790,U7916,7983,0.12,paid
L15791,U7917,6676,0.15,paid
L15792,U7917,9050,0.15,paid
L15793,U7917,1005,0.12,paid
L15794,U7918,5687,0.1,default
L15795,U7918,6170,0.12,paid
L15796,U7918,2249,0.12,paid
L15797,U7919,9372,0.1,paid
L15798,U7919,3879,0.1,paid
L15799,U7920,1582,0.1,default
L15800,U7920,8091,0.1,default
L15801,U7920,3357,0.15,paid
L15802,U7921,6667,0.15,paid
L15803,U7921,2450,0.12,paid
L15804,U7922,1516,0.15,default
L15805,U7923,2393,0.1,paid
L15806,U7923,4630,0.12,paid
L15807,U7924,3411,0.1,paid
L15808,U7924,8688,0.1,paid
L15809,U7924,3596,0.12,default
L15810,U7925,3709,0.12,default
L15811,U7925,5103,0.12,paid
L15812,U7926,8732,0.15,paid
L15813,U7927,1600,0.12,paid
L15814,U7928,2553,0.12,paid
L15815,U7929,7380,0.1,paid
L15816,U7929,9549,0.1,default
L15817,U7929,6204,0.12,paid
L15818,U7930,3203,0.1,paid
L15819,U7930,8773,0.12,paid
L15820,U7930,6691,0.1,paid
L15821,U7931,3699,0.15,paid
L15822,U7932,1877,0.12,default
L15823,U7932,2469,0.1,paid
L15824,U7933,5704,0.12,paid
L15825,U7933,1889,0.15,paid
L15826,U7933,7691,0.12,paid
L15827,U7934,3454,0.1,paid
L15828,U7934,8703,0.15,paid
L15829,U7935,5010,0.15,paid
L15830,U7935,1697,0.15,paid
L15831,U7936,6537,0.12,paid
L15832,U7937,9919,0.12,paid
L15833,U7938,8065,0.1,paid
L15834,U7938,2086,0.15,default
L15835,U7939,4592,0.1,paid
L15836,U7940,7373,0.15,paid
L15837,U7940,4676,0.15,paid
L15838,U7941,1120,0.15,default
L15839,U7942,3604,0.1,default
L15840,U7943,7246,0.1,paid
L15841,U7943,9671,0.15,paid
L15842,U7944,4919,0.1,paid
L15843,U7944,7487,0.1,default
L15844,U7945,5965,0.12,paid
L15845,U7945,4055,0.15,paid
L15846,U7945,7953,0.12,paid
L15847,U7946,5141,0.1,default
L15848,U7946,9946,0.12,paid
L15849,U7946,1209,0.15,paid
L15850,U7947,6644,0.1,default
L15851,U7947,2437,0.1,paid
L15852,U7948,4865,0.12,paid
L15853,U7948,6821,0.15,paid
L15854,U7948,7426,0.15,paid
L15855,U7949,6434,0.15,default
L15856,U7949,9591,0.12,paid
L15857,U7950,9612,0.15,paid
L15858,U7950,9974,0.1,paid
L15859,U7951,2907,0.15,paid
L15860,U7952,9388,0.1,paid
L15861,U7953,8099,0.1,paid
L15862,U7953,2834,0.12,paid
L15863,U7953,4104,0.12,paid
L15864,U7954,5215,0.15,paid
L15865,U7955,5358,0.12,default
L15866,U7956,1555,0.1,paid
L15867,U7957,9371,0.12,default
L15868,U7957,4919,0.12,default
L15869,U7958,7762,0.15,default
L15870,U7959,9576,0.15,paid
L15871,U7960,3509,0.12,paid
L15872,U7960,3730,0.12,default
L15873,U7961,7570,0.1,default
L15874,U7962,9132,0.15,paid
L15875,U7962,5920,0.12,paid
L15876,U7962,8109,0.12,paid
L15877,U7963,4013,0.15,paid
L15878,U7964,2073,0.15,paid
L15879,U7964,9067,0.12,paid
L15880,U7964,7355,0.12,paid
L15881,U7965,8536,0.12,default
L15882,U7965,7949,0.1,paid
L15883,U7965,3244,0.1,paid
L15884,U7966,8763,0.15,paid
L15885,U7967,7364,0.1,paid
L15886,U7967,7899,0.1,paid
L15887,U7968,7223,0.12,default
L15888,U7969,7165,0.12,paid
L15889,U7970,2341,0.15,paid
L15890,U7971,9685,0.12,paid
L15891,U7971,9730,0.15,default
L15892,U7972,1679,0.12,default
L15893,U7972,6469,0.12,paid
L15894,U7972,2758,0.15,default
L15895,U7973,5196,0.15,paid
L15896,U7973,1380,0.1,paid
L15897,U7973,7169,0.12,default
L15898,U7974,7879,0.12,paid
L15899,U7975,7142,0.1,paid
L15900,U7976,6302,0.15,paid
L15901,U7976,9424,0.15,paid
L15902,U7976,3151,0.1,paid
L15903,U7977,6857,0.1,paid
L15904,U7977,9022,0.15,paid
L15905,U7977,1265,0.15,paid
L15906,U7978,1607,0.15,paid
L15907,U7979,9828,0.12,paid
L15908,U7979,8623,0.1,paid
L15909,U7980,2353,0.1,paid
L15910,U7980,9072,0.1,paid
L15911,U7980,4847,0.15,paid
L15912,U7981,8460,0.15,paid
L15913,U7981,9495,0.12,paid
L15914,U7982,9016,0.12,paid
L15915,U7983,9381,0.1,paid
L15916,U7983,6964,0.15,default
L15917,U7983,3558,0.15,paid
L15918,U7984,2719,0.1,default
L15919,U7984,5744,0.12,paid
L15920,U7985,3433,0.12,paid
L15921,U7985,8830,0.12,default
L15922,U7985,1133,0.12,paid
L15923,U7986,4275,0.12,paid
L15924,U7987,3400,0.15,paid
L15925,U7988,8593,0.15,paid
L15926,U7988,9530,0.15,paid
L15927,U7989,5233,0.12,paid
L15928,U7990,5447,0.12,default
L15929,U7990,4099,0.12,paid
L15930,U7991,9408,0.1,paid
L15931,U7991,2091,0.12,paid
L15932,U7992,9792,0.12,paid
L15933,U7992,1980,0.15,paid
L15934,U7993,3440,0.12,default
L15935,U7993,1079,0.12,paid
L15936,U7993,3361,0.15,default
L15937,U7994,9141,0.12,paid
L15938,U7994,3742,0.12,paid
L15939,U7994,8925,0.12,paid
L15940,U7995,5528,0.1,paid
L15941,U7995,7736,0.1,paid
L15942,U7996,2128,0.12,default
L15943,U7997,8583,0.1,paid
L15944,U7998,8375,0.15,paid
L15945,U7998,5212,0.1,paid
L15946,U7999,1261,0.15,default
L15947,U7999,8255,0.15,paid
L15948,U7999,3957,0.15,paid
L15949,U8000,3464,0.15,default
L15950,U8000,1054,0.15,paid
L15951,U8000,6320,0.1,paid
L15952,U8001,8126,0.12,paid
L15953,U8002,9690,0.12,paid
L15954,U8002,8898,0.15,paid
L15955,U8002,1312,0.12,paid
L15956,U8003,2774,0.12,paid
L15957,U8003,8752,0.12,paid
L15958,U8004,1728,0.1,paid
L15959,U8005,6639,0.1,paid
L15960,U8005,7114,0.1,paid
L15961,U8005,8337,0.12,paid
L15962,U8006,9386,0.1,paid
L15963,U8006,4155,0.15,paid
L15964,U8007,8321,0.12,paid
L15965,U8007,7116,0.12,paid
L15966,U8008,8184,0.12,paid
L15967,U8008,7324,0.15,paid
L15968,U8008,7498,0.1,paid
L15969,U8009,5369,0.15,default
L15970,U8009,1194,0.12,paid
L15971,U8010,9041,0.1,paid
L15972,U8010,5715,0.12,paid
L15973,U8010,4217,0.15,paid
L15974,U8011,5777,0.1,paid
L15975,U8012,2411,0.1,paid
L15976,U8013,6651,0.1,paid
L15977,U8013,9013,0.12,default
L15978,U8013,3959,0.1,paid
L15979,U8014,2676,0.12,paid
L15980,U8015,7722,0.15,paid
L15981,U8015,4285,0.15,default
L15982,U8015,4824,0.12,paid
L15983,U8016,2034,0.1,paid
L15984,U8016,4976,0.15,paid
L15985,U8017,5148,0.12,paid
L15986,U8017,5234,0.15,paid
L15987,U8017,5980,0.15,paid
L15988,U8018,2514,0.15,paid
L15989,U8019,3571,0.1,paid
L15990,U8019,4390,0.12,paid
L15991,U8020,3155,0.1,paid
L15992,U8021,9964,0.12,paid
L15993,U8021,1225,0.15,paid
L15994,U8021,4602,0.12,paid
L15995,U8022,6168,0.15,default
L15996,U8022,1904,0.1,paid
L15997,U8023,7165,0.1,default
L15998,U8023,7692,0.1,paid
L15999,U8023,7981,0.15,default
L16000,U8024,7821,0.12,paid
L16001,U8025,2969,0.1,paid
L16002,U8025,6573,0.15,paid
L16003,U8025,7557,0.1,paid
L16004,U8026,6435,0.15,default
L16005,U8026,9437,0.12,default
L16006,U8027,2682,0.1,paid
L16007,U8028,5432,0.15,paid
L16008,U8029,2995,0.15,paid
L16009,U8030,9039,0.15,paid
L16010,U8030,2725,0.1,paid
L16011,U8030,9982,0.15,paid
L16012,U8031,4896,0.1,paid
L16013,U8031,3537,0.15,paid
L16014,U8032,1155,0.12,default
L16015,U8032,3198,0.15,paid
L16016,U8032,1712,0.1,paid
L16017,U8033,8456,0.15,paid
L16018,U8033,7034,0.1,default
L16019,U8034,7869,0.12,paid
L16020,U8034,5652,0.12,paid
L16021,U8035,9468,0.12,paid
L16022,U8036,6380,0.12,paid
L16023,U8037,3525,0.15,default
L16024,U8037,3222,0.15,default
L16025,U8038,5259,0.15,paid
L16026,U8038,6402,0.12,paid
L16027,U8039,6930,0.15,paid
L16028,U8039,4140,0.12,paid
L16029,U8039,2726,0.15,paid
L16030,U8040,3073,0.12,paid
L16031,U8040,5525,0.1,paid
L16032,U8041,6539,0.15,paid
L16033,U8041,5974,0.12,paid
L16034,U8042,9622,0.15,paid
L16035,U8043,6305,0.12,paid
L16036,U8043,1349,0.12,paid
L16037,U8043,3212,0.1,paid
L16038,U8044,5894,0.1,default
L16039,U8045,2206,0.15,paid
L16040,U8046,6349,0.15,paid
L16041,U8046,3939,0.15,paid
L16042,U8046,6258,0.12,paid
L16043,U8047,4609,0.15,paid
L16044,U8047,9788,0.12,paid
L16045,U8047,3693,0.15,paid
L16046,U8048,2679,0.15,paid
L16047,U8048,3287,0.1,paid
L16048,U8049,8652,0.12,paid
L16049,U8049,7325,0.15,default
L16050,U8049,3786,0.1,default
L16051,U8050,1835,0.1,paid
L16052,U8050,2461,0.12,paid
L16053,U8050,9367,0.1,default
L16054,U8051,8558,0.12,default
L16055,U8052,3257,0.15,paid
L16056,U8053,2553,0.15,default
L16057,U8053,4631,0.15,paid
L16058,U8053,3997,0.12,paid
L16059,U8054,7409,0.15,paid
L16060,U8055,5361,0.12,paid
L16061,U8056,6909,0.15,paid
L16062,U8057,3969,0.15,paid
L16063,U8058,2102,0.1,paid
L16064,U8059,3197,0.15,default
L16065,U8059,3439,0.15,default
L16066,U8060,7316,0.1,default
L16067,U8060,1206,0.12,default
L16068,U8061,6882,0.1,paid
L16069,U8061,1754,0.1,paid
L16070,U8062,6199,0.15,default
L16071,U8062,1715,0.15,default
L16072,U8063,7468,0.12,default
L16073,U8063,2502,0.15,paid
L16074,U8063,5248,0.15,paid
L16075,U8064,1261,0.1,paid
L16076,U8065,4199,0.12,paid
L16077,U8065,1790,0.1,paid
L16078,U8066,5298,0.1,paid
L16079,U8066,4068,0.15,default
L16080,U8066,1456,0.1,paid
L16081,U8067,6743,0.15,paid
L16082,U8067,7361,0.1,paid
L16083,U8067,7852,0.1,paid
L16084,U8068,1549,0.15,paid
L16085,U8068,2610,0.12,paid
L16086,U8068,1140,0.12,paid
L16087,U8069,9799,0.1,paid
L16088,U8070,5339,0.1,default
L16089,U8070,3705,0.15,paid
L16090,U8070,6830,0.15,paid
L16091,U8071,9804,0.12,paid
L16092,U8071,7024,0.1,default
L16093,U8071,3843,0.12,paid
L16094,U8072,8246,0.12,paid
L16095,U8072,1569,0.12,default
L16096,U8072,3503,0.12,paid
L16097,U8073,5896,0.1,paid
L16098,U8073,7321,0.15,default
L16099,U8073,9474,0.12,default
L16100,U8074,7772,0.15,paid
L16101,U8074,2369,0.12,paid
L16102,U8075,9366,0.15,paid
L16103,U8075,7938,0.15,paid
L16104,U8075,6631,0.15,paid
L16105,U8076,1544,0.15,paid
L16106,U8076,8886,0.1,paid
L16107,U8077,4520,0.1,paid
L16108,U8077,2109,0.12,paid
L16109,U8078,6714,0.1,default
L16110,U8078,2116,0.12,paid
L16111,U8078,6663,0.1,paid
L16112,U8079,2977,0.1,paid
L16113,U8079,6670,0.1,paid
L16114,U8080,3620,0.12,paid
L16115,U8080,8162,0.12,paid
L16116,U8080,9869,0.12,paid
L16117,U8081,8278,0.15,default
L16118,U8081,9595,0.1,paid
L16119,U8082,1453,0.15,paid
L16120,U8082,7243,0.1,paid
L16121,U8083,1162,0.12,paid
L16122,U8084,6934,0.1,default
L16123,U8085,8298,0.1,paid
L16124,U8086,7791,0.1,default
L16125,U8086,3873,0.15,default
L16126,U8086,7256,0.12,default
L16127,U8087,3875,0.1,paid
L16128,U8088,9992,0.12,paid
L16129,U8088,7757,0.12,paid
L16130,U8089,3474,0.15,paid
L16131,U8089,1305,0.15,paid
L16132,U8090,9374,0.15,default
L16133,U8091,2945,0.12,paid
L16134,U8091,4983,0.1,default
L16135,U8092,5341,0.1,paid
L16136,U8092,8757,0.15,paid
L16137,U8093,6195,0.1,paid
L16138,U8093,4996,0.1,paid
L16139,U8094,1946,0.1,paid
L16140,U8094,8910,0.12,paid
L16141,U8095,9130,0.15,default
L16142,U8095,1600,0.15,paid
L16143,U8095,3884,0.15,default
L16144,U8096,2577,0.1,paid
L16145,U8097,1462,0.1,paid
L16146,U8097,2237,0.15,paid
L16147,U8098,9145,0.1,paid
L16148,U8098,1013,0.15,paid
L16149,U8098,8100,0.1,paid
L16150,U8099,7049,0.15,paid
L16151,U8099,9440,0.1,default
L16152,U8100,5977,0.1,paid
L16153,U8100,2129,0.1,paid
L16154,U8100,5369,0.12,paid
L16155,U8101,8723,0.15,paid
L16156,U8101,4804,0.15,default
L16157,U8101,4640,0.1,default
L16158,U8102,2622,0.15,default
L16159,U8102,5975,0.15,paid
L16160,U8103,3867,0.1,default
L16161,U8103,6568,0.1,default
L16162,U8104,9976,0.1,paid
L16163,U8105,4255,0.12,paid
L16164,U8105,5257,0.1,paid
L16165,U8105,5466,0.15,default
L16166,U8106,8177,0.15,paid
L16167,U8106,2397,0.15,default
L16168,U8106,1540,0.12,paid
L16169,U8107,5575,0.12,paid
L16170,U8107,3410,0.15,paid
L16171,U8107,8560,0.1,default
L16172,U8108,7377,0.15,paid
L16173,U8108,9753,0.1,paid
L16174,U8109,9064,0.12,paid
L16175,U8109,2924,0.12,default
L16176,U8110,9211,0.1,paid
L16177,U8110,9239,0.1,paid
L16178,U8111,5771,0.1,paid
L16179,U8112,7221,0.1,default
L16180,U8112,5233,0.12,paid
L16181,U8112,5403,0.12,paid
L16182,U8113,1398,0.1,default
L16183,U8113,7968,0.1,paid
L16184,U8113,4424,0.1,paid
L16185,U8114,4596,0.1,paid
L16186,U8115,4792,0.12,default
L16187,U8115,5878,0.12,paid
L16188,U8116,9213,0.15,paid
L16189,U8116,3875,0.15,paid
L16190,U8117,2757,0.15,default
L16191,U8117,1596,0.1,paid
L16192,U8117,6224,0.15,default
L16193,U8118,1411,0.1,paid
L16194,U8118,9863,0.15,default
L16195,U8118,1039,0.15,paid
L16196,U8119,1943,0.1,paid
L16197,U8119,7405,0.1,paid
L16198,U8119,4272,0.1,paid
L16199,U8120,6023,0.15,paid
L16200,U8121,2467,0.15,paid
L16201,U8122,8708,0.1,paid
L16202,U8122,2659,0.1,default
L16203,U8123,2670,0.1,paid
L16204,U8123,7708,0.12,paid
L16205,U8123,8015,0.15,paid
L16206,U8124,2052,0.1,paid
L16207,U8124,5544,0.15,paid
L16208,U8124,3081,0.15,paid
L16209,U8125,9954,0.15,default
L16210,U8125,3206,0.15,paid
L16211,U8125,8808,0.1,paid
